Comment	CommentID	CreateTimeStamp	Type	videoID	videoTitle
This is how a highlight video should be done No shit music No stupid graphics No retarded intro Just to the good stuff from the start Well done sir	UgwKicOr1swVO7dedl94AaABAg	2017-10-01T00:06:33.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
falcon fans are on suicide watch	UgyM7LLhIVVtAQ2UMQV4AaABAg	2018-12-08T02:15:53.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
as a livelong Pats fan and as a transplanted Falcon fan for over years this was my dream Super Bowl The Falcons made the Pats look old and slow for almost quarters Some factors happened that were beyond the Falcons control but the simple fact is they choked The saddest part among many is the Julio miracle grab and the calls afterward The Falcons gave up a ton of draft capital for Julio to make that play at that moment And he did Matt Bryant had not missed inside yards the entire season You run the ball three times and if you must throw quick hitch screen with no deep drop It s like teams forget simple fundamentals when faced with the Pats And the coaching staff went braindead But all of that aside a simply amazing performance by the Pats Brady had to be perfect and from onward he was Edelman s catch was one in a million And what can you say about Hightower the big sack this Super Bowl and the full body sacrifice bringing down Lynch the play before Butler s miracle Amazing joy at the Pats win and crushing grief at another Falcon choke Did I say this was my dream Super Bowl	Ugz7CI2ykNl6xJ8oOJB4AaABAg	2018-12-08T00:59:49.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
gave em a quarter head start and SMOKED their asses in quarter Put the Falcons straight back into redundancy where they belong	Ugy4OjH2ja8fT4AsdwR4AaABAg	2018-12-07T17:45:13.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
This game was once in a lifetime A miracle Against all odds Under insurmountable pressure they never gave up	Ugwe814w_SN4Kr388mF4AaABAg	2018-12-07T05:06:09.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
All time joke job will never be matched Kyle Shanahan was a big part of the comeback with very poor play calling in the th quarter He s been kind of a disaster as the ers head coach too	UgwyXh5MoydbkAonK_J4AaABAg	2018-12-07T05:06:03.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
sir I had to increase my medication when I first watched this match I still have to just for the high lights thank you so much and as my friend said nicely put together	UgwsvTBaoXR7M_4i8zp4AaABAg	2018-12-06T23:14:40.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
bllsht some bad calls down the stretch help them progress when they were stopped missed calls on the other side as well	UgymrP56GxlSIhPtjBh4AaABAg	2018-12-06T21:12:12.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Relive to biggest choke in sports history Fixed the title for you	UgwzDY16YnjNJqqeHpx4AaABAg	2018-12-06T19:52:21.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Remember watching this with my dorm mates Will never forget the moment White punched it in The place was going nuts	UgwjBLUaO5a0mnIea9l4AaABAg	2018-12-06T05:33:11.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
so out of all tom brady superbowls wins and losses which one is the best Rams vs Patriots Panthers vs Patriots Eagles vs Patriots Giants vs Patriots Giants vs Patriots Seahawks vs Patriots Falcons vs Patriots Eagles vs Patriots	UgxcRxWVbHdLiVkDJpt4AaABAg	2018-12-06T04:37:36.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
As a Falcons fan the Patriots won fair and square The Falcons got too comfortable and stop playing	UgwQwtQQ3D_p8LvJQgJ4AaABAg	2018-12-06T04:29:57.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Awesome game	UgyUfb6sXAqrutxPLqZ4AaABAg	2018-12-06T03:01:49.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Wanna start playing now	UgztgWBpnkLdfq2YRKJ4AaABAg	2018-12-06T02:57:26.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
I never get tired of watching that	Ugyv73w9R3RsjcvCfid4AaABAg	2018-12-06T02:11:43.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
I can t believe they topped Malcom butlers int	UgwWqv3VUECA7NopA2h4AaABAg	2018-12-06T00:28:01.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
That Edelman catch was amazing	UgyHza2VWtrLyZmvD1t4AaABAg	2018-12-06T00:22:03.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
This game was rigged Falcons should ve won but the NFL wanted NE to win so they did	UgxcMuQJTJaqPO0KZgR4AaABAg	2018-12-05T23:51:15.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
I remember watching this with my dad I was at the time and telling him even after the falcons went up that I think the patriots will win this game He didn t believe me	UgyOTmr-_0FbCJY7dAx4AaABAg	2018-12-05T23:26:32.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Best Superbowl ever	Ugz_C6JBrXPlyOAS78l4AaABAg	2018-12-05T19:10:13.000Z	Comment	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Harris highlights are pretty legit with the background music	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8oVDof3d3bQ	2018-12-06T01:06:56.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Chip Johnson jjuukki kfkixsicjdmjyigin hr	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8ngE5qpa5Ij	2018-11-15T20:28:54.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Chip Johnson yes and the ads stretched into the minute video lightens my day	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8nUQ2-oKmLm	2018-11-10T21:03:07.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
I am retarded and I approve your use of the word thanks	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8nEVEMjmXH1	2018-11-04T16:40:38.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
EXACTLY my god I HATE when people add the fucking retarded music	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8mMF-TSvIFz	2018-10-13T20:21:19.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Exactly	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8mGp8rCJb0Y	2018-10-11T17:50:29.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Yep	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8lt9N_2TIRp	2018-10-02T03:54:58.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Some tuck Music intro Maybe	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8lr93SGiWVg	2018-10-01T09:13:45.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
The only thing that would make it even better is if Joe Buck was muted	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8loBEMvklXp	2018-09-30T05:34:59.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
real heros the refs make sure they win nfl is about MONEY poor teams dont have a chance the stealers and pats again this year playing till your fucking imagine if baby could be touched he d be done ICANT WATCH THE NATIONAL FAKE LAIRS league percent chance they will make who they want in the stupid bowl	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8lnzTDcRUKr	2018-09-30T03:43:25.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Sometimes those things make a highlight reel special though Not in this case I agree with you	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8lOm8Bwe_ll	2018-09-19T23:26:42.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
You got that right especially when we win	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8lDzmO5XpBG	2018-09-15T18:54:17.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Chip Johnson thank u someone who understands	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8l90XHuuGGw	2018-09-13T20:33:21.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Agree	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8kuFEsMo8lG	2018-09-07T17:34:04.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Agreed	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8ktRHoAoFSz	2018-09-07T10:00:05.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Wade Howlet	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8kkOzoh3vd5	2018-09-03T21:46:51.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Agreed	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8kLkuwQPmB1	2018-08-24T22:46:54.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Agree	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8kEhGSuuCmC	2018-08-22T05:00:20.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
siehu nice try but no I will watch minutes because that is nearly the entire game without BS No missing the play before the main play to see why this play was called Go away	UgwKicOr1swVO7dedl94AaABAg.8Y9KIHFgdpA8kArITDxJMj	2018-08-20T17:11:02.000Z	Reply	gY8exXZgyqc	Relive the Patriots' Amazing 25 point comeback in Super Bowl LI
Can t believe James white didn t get mvp he scored touchdowns and a point conversation and over rushing yards	Ugyo-a3ldhN9hNzuv6F4AaABAg	2018-12-07T23:13:40.000Z	Comment	6EXrewbmzkY	Super Bowl LI: Patriots vs. Falcons Mic'd Up | NFL Films | Sound FX
All you had to do was kick the damn ball that was it The New England Patriots took advantage of the rookie Mistakes by the Falcons last minute There is four minutes on the clock the Falcons were winning by eight points where the kick that will be points total that would only gave one drives the Patriots to try to make anything possible with minutes left their Pages County score up to eight points horrible timing horrible math done by the Falcons	UgzPZI2qScMD7yFmrJl4AaABAg	2018-12-07T17:27:23.000Z	Comment	6EXrewbmzkY	Super Bowl LI: Patriots vs. Falcons Mic'd Up | NFL Films | Sound FX
Pretty sure Matt Ryan said yeah More times Than the amount of points he blew	UgwEuJ6dk9uBRoGs_ct4AaABAg	2018-12-06T22:10:45.000Z	Comment	6EXrewbmzkY	Super Bowl LI: Patriots vs. Falcons Mic'd Up | NFL Films | Sound FX
Greatest game ever lets go	UgwI6xJP0vzAbqxDCa14AaABAg	2018-12-06T07:12:19.000Z	Comment	6EXrewbmzkY	Super Bowl LI: Patriots vs. Falcons Mic'd Up | NFL Films | Sound FX
Brady is the GOAT	Ugx2vCGL7r0dlQyFCaN4AaABAg	2018-12-05T02:09:39.000Z	Comment	6EXrewbmzkY	Super Bowl LI: Patriots vs. Falcons Mic'd Up | NFL Films | Sound FX
