Comment	CreateTimeStamp	Type	videoID	videoTitle
As always great Lewis awesome follower of great Ayrton style Mercedes congrats great job It seems Ferrari team have some problems inside the team after S M death Absolutely soulless It can bee readed from team staff faces	2018-10-08T17:47:28.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
Charles Leclerc The King of Spins D	2018-10-08T12:36:50.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
The strategist at Ferrari is Hamiltons No fan	2018-10-08T08:13:04.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
Hey Liberty Media it s James upload quali before pole lap vids Copy James	2018-10-08T07:49:01.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
f u lost alonso u are done	2018-10-08T06:25:11.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
I do not know why so much fan still support stupid Max	2018-10-08T04:48:37.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
When i miss the time of qualifying	2018-10-07T23:55:51.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
Looks like Riccardo is having the same problems as Vettel had in	2018-10-07T21:52:05.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
I FEEL SORRY FOR DANIEL RICCARDO	2018-10-07T21:34:17.000Z	Comment	zqRsStQ7dK0	2018 Japanese Grand Prix: Qualifying Highlights
Loved the Cinemasins cameo in the middle there	2018-12-06T03:34:52.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Nice to see you You are terrific I wish F would hire you to make it better I hit the snooze button after Monza and didn t watch a race there after Thanks for the recap of the season	2018-12-06T01:51:30.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
On you Bro you have the best F commentary and reporting channel I enjoyed every single one of those min keep up the great work with This Week in F but do it in this format with skits and you personally in them I think that s the recipe Keep it up	2018-12-06T01:15:42.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Bernie really helped the British viewers Although he did give the contract to sky without expecting anything back	2018-12-05T23:14:50.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Oh my goodness that part at the end where you said Verstappen had some very specific words for Renault I was literally on the floor laughing Great Video CB	2018-12-05T22:18:19.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
The Mario Kart bits got me	2018-12-05T21:22:43.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
This was Amazing How can I be a patron	2018-12-05T20:36:14.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Great runthrough but I have to say that it s not val TEAR y it s VALL terry He s just Waltery	2018-12-05T18:52:03.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Over compensation issues Nice	2018-12-05T18:38:11.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
I have never been triggered before because of people reacting to Max his mistakes or reacted to them But damn this one I agree Max has made a lot of mistakes first part of the season and you should mention it cause it s a recap But man this was wayy more than mentioning his mistakes actually it sounded a bit like a personal thing against him and bringing Jos into the matter was kinda personal though Still i love your video s Keep up the good work Coming from a Formula one fan and not from a Verstappen fan Maybe a bit	2018-12-05T18:19:37.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Imagine if the season s reviews of the s had used the standard we use today to judge the races Annnnd the first dull race of the season Oh another dull race Oh another dull race Oh wow an actual close race I think a lot of the same people who complain about this modern Formula in a way are the total representation of the modern Formula fan They demand tenth of a second finished each race A driver who wins in dominant form Boring it is a shame Formula is broken they shout Where is the romance the spirit in that attitude The same people decrying artificial Mario Kart racing decry every real race that isn t artificially close as boring dull a wast of time etc Some of the greatest drives in history have been total dominations by drivers who on that day in that place were in a class of its own Sure it s not a photo finish but racing is about driving and winning not artificially making things close for fans who on the one hand decry all change but on the other hand demand massive changes to change the fundamentals of F to make it more exciting F racing is massively closer today than it was back in its hey day It is less competitive in the sense that less teams can actually win but nonetheless the cars are closer together I would not want to watch a top racing series where a driver who utterly out performs his teammate and his opponents and wins by a big margin is somehow looked up as dull boring and a waste of time I don t only watch racing for the rare ultra close photo finish I also watch it for the sake of driving cars teams etc Even a dominant win is still never a gurantee My only point is that fans and the culture around F have become so intensely focused on entertainment and close racing that they miss the forest for the trees It takes all the fun out of to micro analyze everything Watch a season review and look at how many dull races there were by today s standards AND YET all of today s modern fans say things like It was so much better back then It sucks now But the at the same time anytime there is a race similar to races of the s they say boring Lol	2018-12-05T17:20:15.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Two words Absolutely brilliant	2018-12-05T17:08:06.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Ohhh that part was absolutely maddening Why show a race with young raw talent when you can show some team owners playing jenga	2018-12-05T16:27:38.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Excellent video Hats off dude	2018-12-05T16:04:40.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
I know this is a lot of work and to have criticism on one that worked hours and hours on this is an insult in itself But i can not help myself its clear you can make a documentary kind of video in good chronology But the humour used is the weakest thing here Its trying to use a American Late Night Show setting with sarcasm used on all topics This part is just not your strongest part I do not think people are laughing behind the screen Is this a F program or Late Night try What is it Listen man your views on all these topics are just fine You know F and you understand the world of it But i think you should bring it in another way Is it ok to say this Im i allowed to I dont know Hours of work days i might imagine So nothing the respect Dont get it wrong	2018-12-05T14:06:30.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Loved it Very punny	2018-12-05T13:30:44.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
My first season of following this sport Chain Bear you made the sports so much more fun to follow and understand I really really appreciate the work you do and will recommend any new beginners to follow you	2018-12-05T12:58:22.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Can t believe I waited so long to watch this Hope your channel continues to grow	2018-12-05T12:38:09.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Is this one of those viral videos Because it sure is pundemic	2018-12-05T11:31:52.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Really enjoyed this Thanks	2018-12-05T11:06:59.000Z	Comment	TD62z43fXYo	This Year in F1 2018 - Season Review
Thank you There s a link in the description for patreon How kind	2018-12-05T21:40:59.000Z	Reply	TD62z43fXYo	This Year in F Season Review
it s perfectly OK to say this If this style isn t for you that s cool It seems to work for some people but not others To answer your question It s a Wipe style programme focussed on F for people who ve watched the season and want a relaxing irreverent way to recap the season and remember all the little stories littered throughout	2018-12-05T18:52:31.000Z	Reply	TD62z43fXYo	This Year in F Season Review
MUSIC	2018-12-06T01:36:54.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Don t ride the kerbs and you won t damage your car pretty simple	2018-11-24T21:47:34.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Alonso driver of the day boyz	2018-11-24T21:42:30.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
A nice hotel but a piece of shit track	2018-11-24T21:19:00.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Oh yay sausage kerbs a girl named Sophia told me how great they are	2018-11-24T20:05:39.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Will Max crashing ever stop crying He s such a selfrighteous baby	2018-11-24T17:17:34.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Fernando will be missed and he was the reason I was watching f Next year I won t care for f without Alonso sadly	2018-11-24T16:51:12.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Vettel NOT Worldchampion Vettel NOT Worldchampion He is a Baby	2018-11-24T14:03:45.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
k views after hrs just for econd free practice	2018-11-24T13:22:40.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Dan s car breaks down again during FP	2018-11-24T12:46:57.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Come on max	2018-11-24T12:39:35.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Turn is an issue Barriers would be better cz this just unsettles the car	2018-11-24T12:27:44.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Cool	2018-11-24T12:22:03.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Just put grass around the track instead of stupid kerbs	2018-11-24T12:17:48.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
The RB of Max was sucking the sausage curb	2018-11-24T12:09:10.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Sophia Fl rschs horrible Macau accident showed how crucial those totally unnecessary sausage curbs are GET RID OF THIS C R A P BEFORE QUALI o n e airborne accident with injured is m o r e than enough For a n y further accident FIA got the blood of the possibly injured on t h e i r hands	2018-11-24T12:08:16.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Hasta luego Fernando	2018-11-24T11:34:30.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Narration is ridiculous	2018-11-24T11:03:32.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
He said that kimi Having never won here in abu dhabi wtf	2018-11-24T10:47:22.000Z	Comment	-RXuXBzwZp4	2018 Abu Dhabi Grand Prix: FP2 Highlights
Please someone do GIF of RIC celebration from	2018-11-30T12:51:16.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
What about Marko s facial expressions that is why Ric is off to Renault	2018-11-17T07:49:48.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Hamilton rams Vettlel at turn one blames Vettel Vettel gets penalty Hamilton speeds into pits almost hitting pit crew blames pit crew pit crew get fined Hamilton spays oil over track causing chaos blames oil company oil company get fined	2018-11-11T14:03:02.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Why do commentators pronounce Daniels name as Ricardo while his name is Ricciardo	2018-11-03T22:49:01.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
BMW come back to F PLS even if u just supply the engines to a couple of teams KIMI s next motor must be a BMW unit with whichever team can take him that man needs a high rev BMW motor he s that kind of driver if u want to keep ur costs down	2018-11-02T13:06:22.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Max was effectively on pole I knew it from the start	2018-11-02T00:08:26.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Das Kind mit dem Fortnite Tanz Warum in der ffentlichkeit Das ist peinlich	2018-10-30T06:00:14.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
mirate este video reaccion desde ahora subire cada carrera	2018-10-30T05:18:37.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Max its so funny hahahahaha	2018-10-29T16:26:49.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Are the grid girls still banned	2018-10-29T02:59:40.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Max had engine problems Max is always faster Max will win tomorrow	2018-10-29T01:35:31.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Great quality vid thanks for posting Yeshua Jesus Christ is the way	2018-10-28T23:36:52.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
I miss the intro They should put it back	2018-10-28T23:07:16.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Parab ns Riccardo	2018-10-28T22:38:29.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
fuckin kms	2018-10-28T21:33:57.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
POLE LAP DIFFERENCE REVIEW WITH REDBULL INCOMING	2018-10-28T21:06:20.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
BEST Q OF	2018-10-28T21:03:35.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
Just just stahp just don t do it	2018-10-28T20:59:15.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
No youngest polesitter but still a record most wins without a pole	2018-10-28T20:57:09.000Z	Comment	SVTDYyXP7E0	2018 Mexican Grand Prix: Qualifying Highlights
I m calling you all out at the FIA for doing this to Vettel Do NOT do this EVER	2018-11-18T00:12:34.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Pathetic Regulation for doing this IN THE MIDDLE OF A FREAKIN QUALIFYING SESSION	2018-11-17T23:45:53.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
f how does your coverage format get progressively worse as the season wears on the high school a v club can and does a better job bloody disgrace	2018-11-13T22:38:00.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Verstappen is a TOTAL FUCKWIT and needs a smack in the head	2018-11-13T11:27:25.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Where can i see the full qualifying transmission Please help	2018-11-13T11:21:43.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
CAR ENTHUSIASTS UNITE help her out if you can Hoonigans stick together	2018-11-12T20:44:55.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Emerson Fittipaldi	2018-11-12T19:43:29.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Melhor corrida do ano coitado do verstapen abre o olho Mercedes e Ferrari esse bom	2018-11-12T18:54:08.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
It s crazy how they support a Mercedes monkey i mean it s not fair they call Seb an inpatient driver but support that arrogant driver like a princess everyone will lose control after such a an attitude I m not angry anymore Im just laughing want this nightmare to be end and also Liberty media to kick Charlie s ass out of F	2018-11-12T17:45:24.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
With Jean Todt as head of FIA you need to be monumental idiot that FIA is helping Mercedes Oh and read and learn the rules before talking nonsense	2018-11-12T16:08:11.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Please post something from the Saubers	2018-11-12T15:24:12.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
mantaaaap	2018-11-12T09:22:45.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Sauber car is getting good	2018-11-12T03:28:09.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Vettal is s pain	2018-11-11T23:11:53.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Isn t even worth to watch The way how fia lets Mercedes break rules is just ridiculous THIS SPORT IS NOT WORTH TO WATCH ANYMORE	2018-11-11T22:27:18.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
How do you win formula Hamilton ow just buy the fia officials What a disgrace	2018-11-11T22:14:54.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Fuck mercedes and ocon	2018-11-11T22:11:33.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Can t wait for Charles to upset Vettel every race	2018-11-11T21:15:03.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Great job ma FIA	2018-11-11T20:51:23.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
Fuck shamilton and fiamerc	2018-11-11T20:07:47.000Z	Comment	NNVTOsx-NLE	2018 Brazilian Grand Prix: Qualifying Highlights
nerd	2018-11-13T20:54:31.000Z	Reply	NNVTOsx-NLE	Brazilian Grand Prix Qualifying Highlights
To Be Continued	2018-12-04T10:35:59.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
lol vettel just doing a circle like yup we know what s about to happen	2018-12-02T01:51:07.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
just show the whole flip	2018-12-02T01:46:45.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
What happened to Max at start Same battery problem he got later on	2018-11-30T13:57:59.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
That final shot has sound from Mario Kart I am positive Bring back the F sound from pre hybrid	2018-11-30T13:41:54.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Grojean always doing shit on track	2018-11-30T13:17:30.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Best moment in this season	2018-11-30T11:38:34.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
like the new cameras	2018-11-30T07:48:33.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
No video of slow down lap With Alo Ham and Vet in formation	2018-11-30T07:38:11.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
No music nice	2018-11-30T07:11:15.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
I don t really see the point in the Hulkenburg onboard because the camera breaks pretty much instantly	2018-11-30T06:53:29.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Why isn t possible to see the contact between verstappen and bottas More Camera angle is available	2018-11-29T23:30:10.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Valtteri mobile chicane Bottas	2018-11-29T22:22:50.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
McLaren s may suck on the straights but they are gods on the turns	2018-11-29T22:13:40.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
The alfa romeo sauber is back	2018-11-29T21:57:49.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Leclerc is gonna be a problem next year for vettle	2018-11-29T21:36:38.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
why didn t it show the full clip	2018-11-29T20:41:48.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Haha brendon hartley is shit	2018-11-29T20:32:11.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Good luck next season Ricardo wish all the best and fernando live the rest of ur life great thank u guys for being my idols	2018-11-29T18:44:08.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
The merc car has too much smoke from the tires and it does good burnouts and the ferrari car it doesnt have that much smoke from the tires well india best ever donuts in life	2018-11-29T18:06:00.000Z	Comment	Rw7NdPPjLIo	Alonso's Special Farewell + All The Best Onboards | 2018 Abu Dhabi Grand Prix
Ferrari kimi you win the wdc Kimi Bwoah	2018-12-03T12:08:27.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Mintu is just the kind of woman you would kill for not only win a pole	2018-12-02T18:12:30.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Spettacolo	2018-11-24T12:21:52.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Amei o v deo	2018-11-05T21:55:53.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Stroll in Q WHAT Williams are doing great at Monza	2018-11-04T18:55:05.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Kimi I love you	2018-11-02T07:09:43.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Just listen to that difference Seb takes p you can t basically hear grandstands Kimi takes P and Monza goes wild Crazy	2018-10-24T19:53:19.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Grande Kimi GRANDE KIMI GRAZIE ForzaKimi	2018-10-23T17:30:32.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
ulan yav ak kar y bile a latt n be	2018-10-19T14:11:42.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Crofty scream makes me goosebumps	2018-10-17T10:24:09.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
I m seeing Suzuka s grand prize and seeing another vettel error Kimi Raikkonen without a piece of the car and it s a shame to see Ferrari in the situation that is days like this in Monza are getting more and more long and impossible Mamamia	2018-10-07T06:55:56.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Super Kimi is king	2018-10-02T06:57:19.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
POLE POSITION KIMI	2018-09-27T07:01:08.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
It s been weeks and I m still watching this video reliving the moment	2018-09-23T12:00:09.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
What a lap by Kimi It meant more than a lot to us all	2018-09-21T06:13:18.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Ferrari Well managed on the tyres P Seb We ll speak after	2018-09-17T17:49:47.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
I miei amici vorrebbero aiutarti ad iscriverti al mio canale e sono anche diretto	2018-09-13T19:50:13.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
Kimi Raikkonen s time was and Raikkonen leaves Ferrari and confirms a Sauber contract today Exactly years after WTC attacks and years after he joined Ferrari in	2018-09-11T15:59:12.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
I love that Crofty ran out of vocal range for Kimi Couldn t go any higher	2018-09-07T20:03:19.000Z	Comment	bJYugrTLvSo	2018 Italian Grand Prix: Qualifying Highlights
OCON IDIOT	2018-11-21T21:39:26.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Obviously Verstappen is the Idiot not Ocon	2018-11-19T20:35:31.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
What a stupid cunt Ocon is	2018-11-19T03:11:48.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
o v deo ficou top	2018-11-18T18:53:32.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Verstappen pushed ocon	2018-11-18T17:34:51.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Excellent onboards Question Did Ocon overtake Lewis on his fresh supersofts before he tried to do the same to Max Surely Lewis let him pass as his race wasn t with a lapped car with fresher tyres and no engine problems Thugg life has a lot to learn	2018-11-18T10:26:31.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
A what a boring race it s all FIA fault B Too much excitement it s all Max his fault I ll go for B thank you very much p	2018-11-17T21:42:47.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
What was the box to overtake thing all about with Alonso	2018-11-17T12:30:55.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
onboard	2018-11-17T10:39:40.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
I Ocon	2018-11-17T04:17:07.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
He drives well Mel Gibson should off had max in the films mad max to drive the badlands	2018-11-16T19:44:30.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Fart India	2018-11-16T15:44:29.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
I was never glad to see DRS when it was first introduced into the sport as I feel it doesn t separate the great drivers from the good drivers enough It detracts from the raw skill of the drivers and creates an unnatural advantage which at times is just ridiculous tbh I can understand it being brought into F as it seems a bit more appealing for the casual fans because it does create a lot more overtaking making for a greater attraction for the wider audience but I guess I was spoiled by the more pure racing I enjoyed in the s and early s I just wish that it they must keep Drs in the sport that they could do something to make it less overpowered and ridiculous than what it is today In other words separate the Men from the Boys	2018-11-16T14:50:11.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Max Verstappen is always cursing always blaming other people and yet it s almost always his fault what a moron	2018-11-16T13:46:45.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Poor Nando	2018-11-16T10:07:41.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
I m really glad that alonso retires He was big disappointment I can t believe I was a huge fan of alonso	2018-11-16T09:02:42.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
such a nice chap kimi gentleman like moves the pass on bottas and the way he leave just enough room for others for a fair race and compare that to max LOL	2018-11-16T08:56:55.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
When ocon crashe ver all say is bad person but when ver crashe ric ok no problem for no reason what we can say	2018-11-16T08:21:01.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Sounds like a vaccum cleaner	2018-11-16T08:14:38.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
Hamilton no mistake this year its not normaal Ihave big respect for him no rich parents no sponsors only skils and talent takes him to F Unlike the others drivers paid to drive Bravo	2018-11-16T02:20:01.000Z	Comment	byStQVA-bFU	Max Gets Mad + All The Best Onboards | 2018 Brazilian Grand Prix
f you	2018-11-17T19:48:43.000Z	Reply	byStQVA-bFU	Max Gets Mad All The Best Onboards Brazilian Grand Prix
Anyone else noticed kimi using DRS on the start finish straight in Q	2018-12-01T22:14:43.000Z	Comment	9kA-9hzQDjw	2018 Hungarian Grand Prix: Qualifying Highlights
